timestamp,views,likes,retweets,replies,hasImages,keywords,tweetUrl,text,translated_text,hasVideo
2026-07-22T04:30:08.000+08:00,99584,1.9K,647,29,yes,"financial times; just published; al gahfpka; international edition; ft trib","https://x.com/FT/status/2079665249817387280","Just published: front page of the Financial Times, international edition, Wednesday July 22  https:// ft.trib.al/GAhFPka","Just published: front page of the Financial Times, international edition, Wednesday July 22  https:// ft.trib.al/GAhFPka",no
2026-07-22T04:30:07.000+08:00,58247,398,108,9,yes,"financial times; just published; international edition; july 22; trib al","https://x.com/FT/status/2079665243865674154","Just published: front page of the Financial Times, international edition, Wednesday July 22  https:// ft.trib.al/mqw0U4G","Just published: front page of the Financial Times, international edition, Wednesday July 22  https:// ft.trib.al/mqw0U4G",no
2026-07-22T04:15:09.000+08:00,96983,258,84,21,yes,"gates foundation; offender raise; ongoing crimes; review evidence; employees knew","https://x.com/FT/status/2079661478156677539","The Gates Foundation pursued its effort to collaborate with the convicted child sex offender to raise money for global health for more than three years but external review has found there was no evidence employees knew of his ongoing crimes.  https:// ft.trib.al/yhgnnMH","The Gates Foundation pursued its effort to collaborate with the convicted child sex offender to raise money for global health for more than three years but external review has found there was no evidence employees knew of his ongoing crimes.  https:// ft.trib.al/yhgnnMH",no
2026-07-22T04:00:26.000+08:00,64568,312,69,16,yes,"kyiv military; political backlash; president seeks; generational shift; strategy comes","https://x.com/FT/status/2079657775659929915","Breaking news: The generational shift in Kyiv's military strategy comes as the president seeks to contain a political backlash that has shaken the public’s trust in his wartime leadership.  https:// ft.trib.al/oFfHbOf","Breaking news: The generational shift in Kyiv's military strategy comes as the president seeks to contain a political backlash that has shaken the public’s trust in his wartime leadership.  https:// ft.trib.al/oFfHbOf",no
2026-07-22T03:55:36.000+08:00,97901,181,36,14,no,"zelenskyy replaces; replaces ukraine; ukraine general; biggest military","https://x.com/FT/status/2079656557260722469","Zelenskyy replaces top Ukraine general in biggest military shake-up since 2024","Zelenskyy replaces top Ukraine general in biggest military shake-up since 2024",no
2026-07-22T03:31:41.000+08:00,55627,34,2,6,yes,"arm; panel; burnham; keir starmer; change andy; boot listen","https://x.com/FT/status/2079650541303435285","It’s all change at the top of Andy Burnham’s new Labour government as many of Keir Starmer’s former allies have been given the boot. Who’s in and who’s out?   Listen to more from the Political Fix panel:  https:// ft.trib.al/UbcA3Nl","It’s all change at the top of Andy Burnham’s new Labour government as many of Keir Starmer’s former allies have been given the boot. Who’s in and who’s out?   Listen to more from the Political Fix panel:  https:// ft.trib.al/UbcA3Nl",yes
2026-07-22T02:12:09.000+08:00,85182,151,35,31,no,"russia sanctions; hold russia; eu needs; 1aszwff opinion","https://x.com/FT/status/2079630526197952707","The EU needs to hold together on Russia sanctions  https:// ft.trib.al/1AszWFF  | opinion","The EU needs to hold together on Russia sanctions  https:// ft.trib.al/1AszWFF  | opinion",no
2026-07-22T02:05:31.000+08:00,103136,154,19,6,no,"iran softest; nation iran; gulf nation; softest target; target","https://x.com/FT/status/2079628855787081764","The Gulf nation that became Iran’s softest target","The Gulf nation that became Iran’s softest target",no
2026-07-22T01:57:05.000+08:00,30510,21,5,4,yes,"food crisis; gulf fertiliser; crucial commodity; war iran","https://x.com/FT/status/2079626734110990719","As the price of crude oil has climbed during the war in Iran, so has the price of another crucial commodity produced in the Gulf: fertiliser. Will this trigger a food crisis?  Listen to more from The Economics Show with Soumaya Keynes:  https:// ft.trib.al/IuqXQNI","As the price of crude oil has climbed during the war in Iran, so has the price of another crucial commodity produced in the Gulf: fertiliser. Will this trigger a food crisis?  Listen to more from The Economics Show with Soumaya Keynes:  https:// ft.trib.al/IuqXQNI",yes
2026-07-22T01:49:44.000+08:00,82992,263,85,12,no,"saudi tankers; tankers reverse; houthi threats; saudi; reverse course","https://x.com/FT/status/2079624883437183307","Saudi tankers reverse course after Houthi threats","Saudi tankers reverse course after Houthi threats",no
2026-07-22T01:49:44.000+08:00,82115,122,25,17,no,"iranian nuclear; war escalates; trump vows; middle east; facility middle","https://x.com/FT/status/2079624883374264701","Trump vows to attack Iranian nuclear facility as Middle East war escalates","Trump vows to attack Iranian nuclear facility as Middle East war escalates",no
2026-07-22T01:49:42.000+08:00,49386,70,21,2,no,"iea warns; escalation iran; risk energy; energy supplies; supplies escalation","https://x.com/FT/status/2079624876621480237","IEA warns of risk to energy supplies from escalation of Iran conflict","IEA warns of risk to energy supplies from escalation of Iran conflict",no
2026-07-22T01:49:33.000+08:00,36254,35,5,7,no,"10 north; prime minister; number 10; running","https://x.com/FT/status/2079624837639590237","New prime minister’s ‘Number 10 North’ is already up and running","New prime minister’s ‘Number 10 North’ is already up and running",no
2026-07-22T01:29:19.000+08:00,161509,265,88,20,no,"epstein links; warned epstein; gates warned; links staff; staff foundation","https://x.com/FT/status/2079619744974483965","Bill Gates was warned about Epstein links by staff of his foundation","Bill Gates was warned about Epstein links by staff of his foundation",no
2026-07-22T01:20:29.000+08:00,37975,33,7,12,no,"testosterone hegseth; testosterone; hegseth build; build warrior; warrior playbook","https://x.com/FT/status/2079617521838080268","Should testosterone be in Hegseth’s build-your-own-warrior playbook?","Should testosterone be in Hegseth’s build-your-own-warrior playbook?",no
2026-07-22T01:09:03.000+08:00,43271,85,23,11,no,"defence groups; military spending; hopes healey; rise","https://x.com/FT/status/2079614645103382900","Shares in UK defence groups rise on hopes Healey will boost military spending","Shares in UK defence groups rise on hopes Healey will boost military spending",no
2026-07-22T00:50:59.000+08:00,29728,14,2,3,no,"lynch bayesian; superyacht loses; ceo board; maker mike","https://x.com/FT/status/2079610100436586783","Maker of Mike Lynch’s Bayesian superyacht loses CEO and board as difficulties mount","Maker of Mike Lynch’s Bayesian superyacht loses CEO and board as difficulties mount",no
2026-07-22T00:28:54.000+08:00,189463,2.9K,447,46,no,"party erdoğan; turkish opposition; opposition leader; create breakaway; leader create","https://x.com/FT/status/2079604542253973958","Turkish opposition leader to create breakaway party to take on Erdoğan","Turkish opposition leader to create breakaway party to take on Erdoğan",no
2026-07-22T00:28:29.000+08:00,29428,9,1,1,no,"bear hug; play uk; increasingly sensible; way","https://x.com/FT/status/2079604436297568456","The bear hug is an increasingly sensible way to play UK M&A  https:// ft.trib.al/UQXrvCx  | opinion","The bear hug is an increasingly sensible way to play UK M&A  https:// ft.trib.al/UQXrvCx  | opinion",no
2026-07-22T00:01:10.000+08:00,49546,138,35,28,yes,"ssd; trump tariffs; retaliation writes; lesson value; minister canada; chrystia freeland","https://x.com/FT/status/2079597560411324898","Opinion: Donald Trump’s tariffs have taught us an important lesson in the value of retaliation, writes Chrystia Freeland, former deputy prime minister of Canada   https:// ft.trib.al/ISSDyMG","Opinion: Donald Trump’s tariffs have taught us an important lesson in the value of retaliation, writes Chrystia Freeland, former deputy prime minister of Canada   https:// ft.trib.al/ISSDyMG",no
2026-07-21T23:37:04.000+08:00,50727,50,16,12,no,"tax allowance; burnham backs","https://x.com/FT/status/2079591498350276610","Burnham backs away from costly increase to income tax allowance","Burnham backs away from costly increase to income tax allowance",no
2026-07-21T22:56:14.000+08:00,112222,248,82,9,no,"fc owner; sell minority; stake mittal; talks sell; backed consortium","https://x.com/FT/status/2079581222645145653","Liverpool FC owner in talks to sell minority stake to Mittal family-backed consortium","Liverpool FC owner in talks to sell minority stake to Mittal family-backed consortium",no
2026-07-21T22:51:15.000+08:00,30298,39,11,7,yes,"tehran allies; kuwait scarred; 1990 iraqi; invasion repeatedly","https://x.com/FT/status/2079579968883892370","Kuwait, still scarred by the 1990 Iraqi invasion, has been repeatedly attacked by Tehran and its allies  https:// ft.trib.al/B6MeOsX","Kuwait, still scarred by the 1990 Iraqi invasion, has been repeatedly attacked by Tehran and its allies  https:// ft.trib.al/B6MeOsX",no
2026-07-21T22:43:26.000+08:00,237510,509,144,20,yes,"stake liverpool; consortium investors; bhatia backed; buy significant; ft exclusive","https://x.com/FT/status/2079578001826603357","FT Exclusive: A consortium of investors led by Amit Bhatia and backed by the Mittal family is in talks to buy a significant minority stake in Liverpool Football Club, in a deal that would value the English Premier League side at more than $6bn.  https:// ft.trib.al/GZChuKL","FT Exclusive: A consortium of investors led by Amit Bhatia and backed by the Mittal family is in talks to buy a significant minority stake in Liverpool Football Club, in a deal that would value the English Premier League side at more than $6bn.  https:// ft.trib.al/GZChuKL",no
2026-07-21T22:36:01.000+08:00,40310,37,7,9,no,"ed miliband; foreign policy; policy change; uk foreign; change ed","https://x.com/FT/status/2079576131464753415","How will UK foreign policy change under Ed Miliband?","How will UK foreign policy change under Ed Miliband?",no
2026-07-21T22:02:33.000+08:00,99051,23,7,5,no,"widdecombe died; died struck; hammer; ann; 21 times","https://x.com/FT/status/2079567711198187873","Ann Widdecombe died after being ‘struck 21 times with hammer’","Ann Widdecombe died after being ‘struck 21 times with hammer’",no
2026-07-21T21:24:40.000+08:00,35472,97,30,16,yes,"nations distrust; approve china; trust vanish; neighbourhood japan","https://x.com/FT/status/2079558179277484455","Opinion: Trust can vanish quickly but take ages to rebuild. Four of the six countries that still approve more of the US are in China’s neighbourhood — Japan, South Korea, India and the Philippines. But nations that distrust the US more are near and far  https:// ft.trib.al/pzm1adR","Opinion: Trust can vanish quickly but take ages to rebuild. Four of the six countries that still approve more of the US are in China’s neighbourhood — Japan, South Korea, India and the Philippines. But nations that distrust the US more are near and far  https:// ft.trib.al/pzm1adR",no
2026-07-21T20:21:01.000+08:00,34868,30,6,6,no,"chancellor avoid; foolish mistakes; mistakes uk; foolish","https://x.com/FT/status/2079542160257433626","Six foolish mistakes for the UK’s new chancellor to avoid","Six foolish mistakes for the UK’s new chancellor to avoid",no
2026-07-21T20:18:18.000+08:00,30350,25,12,10,yes,"arm; novo nordisk; obesity drugs; claims weight; accused arch; eli lilly","https://x.com/FT/status/2079541475528904833","Pharmaceutical company Novo Nordisk has accused arch-rival Eli Lilly of peddling false claims about its weight-loss products in advertising campaigns, the latest tension in the battle for supremacy between the world’s biggest makers of obesity drugs  https:// ft.trib.al/jKs1SiX","Pharmaceutical company Novo Nordisk has accused arch-rival Eli Lilly of peddling false claims about its weight-loss products in advertising campaigns, the latest tension in the battle for supremacy between the world’s biggest makers of obesity drugs  https:// ft.trib.al/jKs1SiX",no
2026-07-21T19:53:55.000+08:00,41835,29,7,7,no,"deceptive marketing; novo nordisk; eli lilly; weight loss; accuses","https://x.com/FT/status/2079535341300510961","Novo Nordisk accuses Eli Lilly of deceptive marketing in weight-loss fight","Novo Nordisk accuses Eli Lilly of deceptive marketing in weight-loss fight",no
2026-07-21T19:38:28.000+08:00,102116,453,165,79,no,"trusts china; china america; america","https://x.com/FT/status/2079531452769644774","Why the world trusts China more than America","Why the world trusts China more than America",no
2026-07-21T19:18:11.000+08:00,34138,17,9,3,no,"accounting manipulation; flatter profits; berenberg discovers; discovers accounting","https://x.com/FT/status/2079526347198578962","Berenberg discovers accounting manipulation designed to flatter profits","Berenberg discovers accounting manipulation designed to flatter profits",no
2026-07-21T18:27:31.000+08:00,74594,243,116,48,yes,"fresh tariffs; trump poised; risking economic; unleash","https://x.com/FT/status/2079513595088339343","Donald Trump is poised to unleash fresh tariffs on dozens of countries as soon as this week, even as his advisers warn him against risking the economic shocks of his original trade war ahead of the midterm elections  https:// ft.trib.al/2XIAz6E","Donald Trump is poised to unleash fresh tariffs on dozens of countries as soon as this week, even as his advisers warn him against risking the economic shocks of his original trade war ahead of the midterm elections  https:// ft.trib.al/2XIAz6E",no
2026-07-21T18:17:13.000+08:00,33147,30,8,5,no,"andy burnham; uk jobs; lack uk","https://x.com/FT/status/2079511004300337216","Lack of UK jobs growth highlights challenges for Andy Burnham","Lack of UK jobs growth highlights challenges for Andy Burnham",no
2026-07-21T18:08:31.000+08:00,42556,43,15,11,no,"tariff barrage; fresh tariff; 10 levies; trump prepares; set expire","https://x.com/FT/status/2079508814462603567","Trump prepares fresh tariff barrage with 10% levies set to expire","Trump prepares fresh tariff barrage with 10% levies set to expire",no
2026-07-21T18:07:15.000+08:00,47543,143,33,13,yes,"vat household; electricity bills; sleeping uk; minister plans; read story","https://x.com/FT/status/2079508495758508041","Good morning, New York. While you were sleeping, the UK prime minister's plans to remove VAT on household electricity bills was the most-read story.  Follow live updates:  https:// ft.trib.al/zEXZfpg","Good morning, New York. While you were sleeping, the UK prime minister's plans to remove VAT on household electricity bills was the most-read story.  Follow live updates:  https:// ft.trib.al/zEXZfpg",no
2026-07-21T17:00:06.000+08:00,52757,59,12,21,yes,"rack; opinion uk; andy burnham; minister opportunity; nurture hope; population past","https://x.com/FT/status/2079491596899254761","Opinion: The UK's new prime minister has an opportunity to nurture some hope despite the malaise that has settled over the population in the past decade. Andy Burnham can learn much from polling that has tracked the national outlook over the past 40 years.  https:// ft.trib.al/h2hIgyh","Opinion: The UK's new prime minister has an opportunity to nurture some hope despite the malaise that has settled over the population in the past decade. Andy Burnham can learn much from polling that has tracked the national outlook over the past 40 years.  https:// ft.trib.al/h2hIgyh",no
2026-07-21T16:33:48.000+08:00,30577,16,2,5,no,"thames water; lenders offer; uk government","https://x.com/FT/status/2079484979239690455","Thames Water lenders to offer ‘golden share’ to UK government","Thames Water lenders to offer ‘golden share’ to UK government",no
2026-07-21T16:29:37.000+08:00,70800,39,4,7,no,"botox boom; tame botox; wild west","https://x.com/FT/status/2079483924703568074","‘A wild west’: how one Swiss company aims to tame the botox boom","‘A wild west’: how one Swiss company aims to tame the botox boom",no
2026-07-21T16:02:31.000+08:00,33358,17,4,5,no,"arm; burnham breaks; era treasury; starmer; wrfpw5p opinion","https://x.com/FT/status/2079477107592143122","Burnham breaks with Starmer era, except at the Treasury  https:// ft.trib.al/WRfpW5p  | opinion","Burnham breaks with Starmer era, except at the Treasury  https:// ft.trib.al/WRfpW5p  | opinion",no
2026-07-21T15:55:49.000+08:00,42040,75,14,7,no,"unforgiving economics; brazil faces; economics election; gkfeeau opinion; election https","https://x.com/FT/status/2079475421377171516","Brazil faces unforgiving economics after election  https:// ft.trib.al/GkFEEau  | opinion","Brazil faces unforgiving economics after election  https:// ft.trib.al/GkFEEau  | opinion",no
2026-07-21T14:59:49.000+08:00,30767,24,3,1,yes,"uk consumers; credit checks; services instalments","https://x.com/FT/status/2079461327177707564","UK consumers could lose their ability to pay for goods and services in instalments under new regulations requiring extra credit checks amid the growing popularity of ‘buy now, pay later’ products. FT consumer editor Claer Barrett talks about the potential outcomes.","UK consumers could lose their ability to pay for goods and services in instalments under new regulations requiring extra credit checks amid the growing popularity of ‘buy now, pay later’ products. FT consumer editor Claer Barrett talks about the potential outcomes.",yes
2026-07-21T14:03:04.000+08:00,46965,38,11,13,no,"remove vat; vat household; electricity bills; burnham","https://x.com/FT/status/2079447046784696802","Burnham to remove VAT on household electricity bills","Burnham to remove VAT on household electricity bills",no
2026-07-21T13:47:30.000+08:00,31041,14,5,9,no,"broken valuation; valuation metrics; metrics; 9jc5dug opinion","https://x.com/FT/status/2079443128948232231","Broken valuation metrics?  https:// ft.trib.al/9jc5duG  | opinion","Broken valuation metrics?  https:// ft.trib.al/9jc5duG  | opinion",no
2026-07-21T13:22:50.000+08:00,44238,41,4,5,no,"londoners betting; betting luxury; wealthy londoners; luxury retirement; kzr28yr opinion","https://x.com/FT/status/2079436919671320966","The wealthy Londoners betting on a luxury retirement  https:// ft.trib.al/kZR28yR  | opinion","The wealthy Londoners betting on a luxury retirement  https:// ft.trib.al/kZR28yR  | opinion",no
2026-07-21T12:52:30.000+08:00,33766,93,28,9,yes,"edge ai; china advanced; restrictions prevent; intensifying rivalry; ai https; star start","https://x.com/FT/status/2079429284859453610","FT Exclusive: Beijing is considering restrictions to prevent China’s advanced technologies and star start-ups from being acquired by the west, highlighting the country’s intensifying rivalry with the US in cutting-edge AI.  https:// ft.trib.al/AwHUeiS","FT Exclusive: Beijing is considering restrictions to prevent China’s advanced technologies and star start-ups from being acquired by the west, highlighting the country’s intensifying rivalry with the US in cutting-edge AI.  https:// ft.trib.al/AwHUeiS",no
2026-07-21T12:29:05.000+08:00,90703,424,196,58,no,"ai geopolitical; eu digital; warns eu; weapon warns; chief","https://x.com/FT/status/2079423391501574537","AI is becoming a geopolitical weapon, warns EU digital chief","AI is becoming a geopolitical weapon, warns EU digital chief",no
2026-07-21T12:26:50.000+08:00,40391,9,3,4,no,"chocolate probe; tom hayes; targeted","https://x.com/FT/status/2079422826621095978","Tom Hayes says UBS’s ‘Project Chocolate’ probe shows he was targeted from outset","Tom Hayes says UBS’s ‘Project Chocolate’ probe shows he was targeted from outset",no
2026-07-21T12:26:50.000+08:00,69442,117,51,11,no,"chip; china weighs; tighter export; export controls; ai; models chips","https://x.com/FT/status/2079422826189078801","China weighs tighter export controls on AI models and chips","China weighs tighter export controls on AI models and chips",no
2026-07-21T12:19:58.000+08:00,27552,10,4,2,no,"fiscal challenges; fiscal; john healey; challenges facing","https://x.com/FT/status/2079421097519329500","The five fiscal challenges facing John Healey","The five fiscal challenges facing John Healey",no
2026-07-21T12:15:03.000+08:00,26720,17,7,4,no,"paying tax; control means; rich people; hate giving","https://x.com/FT/status/2079419859939524620","Rich people hate giving up control, even if it means paying more tax  https:// ft.trib.al/e6e9YVv  | opinion","Rich people hate giving up control, even if it means paying more tax  https:// ft.trib.al/e6e9YVv  | opinion",no
2026-07-21T12:06:35.000+08:00,27334,6,7,2,no,"burnham britain; pointers burnham; n0sahy5 opinion","https://x.com/FT/status/2079417729195372929","Pointers for Burnham on what Britain really wants  https:// ft.trib.al/N0SaHy5  | opinion","Pointers for Burnham on what Britain really wants  https:// ft.trib.al/N0SaHy5  | opinion",no
2026-07-21T12:06:34.000+08:00,33915,90,33,9,no,"whining wine; canada isn; listening american; wars https","https://x.com/FT/status/2079417728985632958","Why Canada isn’t listening to American whining in the wine wars  https:// ft.trib.al/IVQ7Dap  | opinion","Why Canada isn’t listening to American whining in the wine wars  https:// ft.trib.al/IVQ7Dap  | opinion",no
2026-07-21T11:28:02.000+08:00,64457,222,29,8,no,"big banks; banks; challenge australia; australia big; revolut","https://x.com/FT/status/2079408031679356961","Revolut to challenge Australia’s Big Four banks","Revolut to challenge Australia’s Big Four banks",no
2026-07-21T11:03:52.000+08:00,32020,62,33,22,yes,"cash pile; main fundraising; financial advantage; president allies; congress https","https://x.com/FT/status/2079401947644268660","The cash pile accumulated by the main fundraising group supporting Donald Trump gives the US president’s allies a huge financial advantage in the fight for control of Congress.  https:// ft.trib.al/ICreL3v","The cash pile accumulated by the main fundraising group supporting Donald Trump gives the US president’s allies a huge financial advantage in the fight for control of Congress.  https:// ft.trib.al/ICreL3v",no
2026-07-21T10:30:11.000+08:00,42368,79,22,7,yes,"mexican cartel; story sentencing; asia sleeping; leader helped","https://x.com/FT/status/2079393470196682910","Good morning, Asia. While you were sleeping, our most-read story was about the sentencing of a Mexican cartel leader who helped shape the modern illegal drug trade:  https:// ft.trib.al/T1VH4BA","Good morning, Asia. While you were sleeping, our most-read story was about the sentencing of a Mexican cartel leader who helped shape the modern illegal drug trade:  https:// ft.trib.al/T1VH4BA",no
2026-07-21T09:56:03.000+08:00,29255,18,8,6,no,"maga builds; super pac; 400mn war; pro trump","https://x.com/FT/status/2079384881767887010","Pro-Trump Super Pac Maga Inc builds $400mn war chest ahead of 2026 midterms","Pro-Trump Super Pac Maga Inc builds $400mn war chest ahead of 2026 midterms",no
2026-07-21T09:30:13.000+08:00,36608,145,47,8,yes,"data centre; collateral requirements; protect households; wisconsin","https://x.com/FT/status/2079378379015438396","FT Exclusive: The database group could face huge collateral requirements for a massive data centre in Wisconsin, after the state’s power regulator tightened credit rules to protect households from rising electricity costs.  https:// ft.trib.al/VHswJeC","FT Exclusive: The database group could face huge collateral requirements for a massive data centre in Wisconsin, after the state’s power regulator tightened credit rules to protect households from rising electricity costs.  https:// ft.trib.al/VHswJeC",no
2026-07-21T08:46:30.000+08:00,183797,1.5K,515,90,no,"troops injured; 100 troops; weeks iran; war resumed; nearly 100","https://x.com/FT/status/2079367380619206979","Nearly 100 US troops injured in two weeks since Iran war resumed","Nearly 100 US troops injured in two weeks since Iran war resumed",no
2026-07-21T07:50:15.000+08:00,57106,134,28,13,no,"7bn collateral; collateral wisconsin; oracle; wisconsin data; data centre","https://x.com/FT/status/2079353222121013364","Oracle could face $7bn collateral bill for Wisconsin data centre","Oracle could face $7bn collateral bill for Wisconsin data centre",no
2026-07-21T07:14:02.000+08:00,90597,296,90,46,no,"jpmorgan chase; taxes banks; consequences taxes; andy burnham; boss warns","https://x.com/FT/status/2079344107118289312","JPMorgan Chase boss warns Andy Burnham of ‘consequences’ if he taxes banks","JPMorgan Chase boss warns Andy Burnham of ‘consequences’ if he taxes banks",no
2026-07-21T07:02:43.000+08:00,27811,14,4,1,no,"burnham choices; andy burnham; learnt andy; choices team; things","https://x.com/FT/status/2079341258921676900","Six things we learnt from Andy Burnham’s choices for his top team","Six things we learnt from Andy Burnham’s choices for his top team",no
2026-07-21T06:50:09.000+08:00,33661,125,35,15,yes,"kevin warsh; central bank; telegraph moves","https://x.com/FT/status/2079338098471690534","After more than a decade in which the world’s most important central bank has taken great pains to telegraph its next moves, Kevin Warsh made clear a new era had arrived.  https:// ft.trib.al/Y6uIHaY","After more than a decade in which the world’s most important central bank has taken great pains to telegraph its next moves, Kevin Warsh made clear a new era had arrived.  https:// ft.trib.al/Y6uIHaY",no
2026-07-21T06:10:05.000+08:00,38117,42,13,6,yes,"charged murder; murder conservative; conservative minister; old man; home dartmoor","https://x.com/FT/status/2079328016925159781","A 28-year-old man has been charged with the murder of the former Conservative minister after she was found dead at her home on Dartmoor.  https:// ft.trib.al/FGLVZTJ","A 28-year-old man has been charged with the murder of the former Conservative minister after she was found dead at her home on Dartmoor.  https:// ft.trib.al/FGLVZTJ",no
2026-07-21T05:25:07.000+08:00,40501,38,11,2,yes,"disclose holdings; insurance companies; team subpoenaed; angeles dodgers; run owner","https://x.com/FT/status/2079316700550373602","Insurance companies run by the owner of the Los Angeles Dodgers baseball team and the Lakers basketball team have been subpoenaed over whether they failed to adequately disclose holdings in other parts of the financier’s business empire.  https:// ft.trib.al/8t4bG08","Insurance companies run by the owner of the Los Angeles Dodgers baseball team and the Lakers basketball team have been subpoenaed over whether they failed to adequately disclose holdings in other parts of the financier’s business empire.  https:// ft.trib.al/8t4bG08",no
2026-07-21T05:21:01.000+08:00,42023,220,73,20,yes,"emergency tariffs; trump risks; breaking news; eased supreme","https://x.com/FT/status/2079315667644268992","Breaking news: Trump’s move risks re-inflaming a global trade skirmish that had eased after the US Supreme Court earlier this year knocked down the president’s blanket global emergency tariffs.  https:// ft.trib.al/VxggF6p","Breaking news: Trump’s move risks re-inflaming a global trade skirmish that had eased after the US Supreme Court earlier this year knocked down the president’s blanket global emergency tariffs.  https:// ft.trib.al/VxggF6p",no
2026-07-21T05:15:16.000+08:00,48696,37,24,20,no,"50 tariff; hit canada; canada 50; donald","https://x.com/FT/status/2079314221167259965","Donald Trump says US to hit Canada with 50% tariff","Donald Trump says US to hit Canada with 50% tariff",no
2026-07-21T04:50:06.000+08:00,27706,66,15,2,yes,"prices pump; key threshold; strikes iran; tit tat; ratcheting steadily","https://x.com/FT/status/2079307884651753550","Prices at the pump broke the key threshold after ratcheting steadily higher in recent weeks as tit-for-tat strikes between the US and Iran escalated.  https:// ft.trib.al/wGHT1LE","Prices at the pump broke the key threshold after ratcheting steadily higher in recent weeks as tit-for-tat strikes between the US and Iran escalated.  https:// ft.trib.al/wGHT1LE",no
2026-07-21T04:31:07.000+08:00,50341,123,41,9,yes,"financial times; just published; uk edition; aobntql; ft trib","https://x.com/FT/status/2079303110556610981","Just published: front page of the Financial Times, UK edition, Tuesday July 21  https:// ft.trib.al/AobntQl","Just published: front page of the Financial Times, UK edition, Tuesday July 21  https:// ft.trib.al/AobntQl",no
2026-07-21T04:30:06.000+08:00,26573,51,15,2,yes,"financial times; just published; international edition; tuesday july; trib al","https://x.com/FT/status/2079302854460764377","Just published: front page of the Financial Times, international edition, Tuesday July 21  https:// ft.trib.al/3DzL6P4","Just published: front page of the Financial Times, international edition, Tuesday July 21  https:// ft.trib.al/3DzL6P4",no
2026-07-21T03:37:06.000+08:00,55815,383,123,65,yes,"war restarted; plausible plan; victory https","https://x.com/FT/status/2079289516515381472","Opinion: The war has restarted. But America does not have a plausible plan for victory.  https:// ft.trib.al/2B69l7P","Opinion: The war has restarted. But America does not have a plausible plan for victory.  https:// ft.trib.al/2B69l7P",no
2026-07-21T02:42:06.000+08:00,48670,297,68,16,yes,"ukrainian president; mykhailo fedorov; general clashed; president pressure; pressure replace","https://x.com/FT/status/2079275672787145121","The Ukrainian president is under pressure to replace his controversial top general, who clashed with Mykhailo Fedorov over how the country should fight the war.  https:// ft.trib.al/FdRZPks","The Ukrainian president is under pressure to replace his controversial top general, who clashed with Mykhailo Fedorov over how the country should fight the war.  https:// ft.trib.al/FdRZPks",no
2026-07-21T02:30:55.000+08:00,51257,21,8,1,no,"widdecombe murder; ann widdecombe; charged ann; murder; man charged","https://x.com/FT/status/2079272860749627889","Man charged with Ann Widdecombe murder","Man charged with Ann Widdecombe murder",no
2026-07-21T02:19:42.000+08:00,35573,28,7,7,no,"andy burnham; andy","https://x.com/FT/status/2079270035395092645","Who is in Andy Burnham’s new cabinet?","Who is in Andy Burnham’s new cabinet?",no
2026-07-21T02:10:06.000+08:00,39753,98,16,3,yes,"bean cup; opting better","https://x.com/FT/status/2079267620465815923","The chair of the Italian family-owned group says consumers are opting for ‘less but better,’ fuelling demand for whole beans and bean-to-cup machines.","The chair of the Italian family-owned group says consumers are opting for ‘less but better,’ fuelling demand for whole beans and bean-to-cup machines.",no
2026-07-21T02:06:14.000+08:00,22586,9,1,2,no,"ai backstops; big tech; risk ignominy; opinion","https://x.com/FT/status/2079266646322028934","Big Tech’s AI backstops risk ignominy  https:// ft.trib.al/jrUlohM  | opinion","Big Tech’s AI backstops risk ignominy  https:// ft.trib.al/jrUlohM  | opinion",no
2026-07-21T02:04:01.000+08:00,47494,59,6,4,no,"arm; lebanese army; pilot zones; zones president; army pilot; meets trump","https://x.com/FT/status/2079266089872052670","Lebanese army to move into ‘pilot zones’ as president meets Trump","Lebanese army to move into ‘pilot zones’ as president meets Trump",no
2026-07-21T01:59:35.000+08:00,26390,46,10,4,no,"andy burnham; burnham picks; picks john","https://x.com/FT/status/2079264974535348380","Andy Burnham picks John Healey as new chancellor","Andy Burnham picks John Healey as new chancellor",no
2026-07-21T01:57:15.000+08:00,38052,56,7,14,no,"burnham tenure; troubling signals; andy; begins; 8u2zowo opinion","https://x.com/FT/status/2079264388498747489","Andy Burnham’s tenure begins with troubling signals  https:// ft.trib.al/8u2zOwo  | opinion","Andy Burnham’s tenure begins with troubling signals  https:// ft.trib.al/8u2zOwo  | opinion",no
2026-07-21T01:57:15.000+08:00,22429,32,9,3,no,"warner bros; paramount 110bn; pauses paramount; judge pauses; acquisition","https://x.com/FT/status/2079264387806740796","US judge pauses Paramount’s $110bn Warner Bros acquisition","US judge pauses Paramount’s $110bn Warner Bros acquisition",no
2026-07-21T01:52:41.000+08:00,39543,122,53,22,no,"africa trade; colonialism africa; blame colonialism; woes; ajg1f3b opinion","https://x.com/FT/status/2079263237363658839","Don’t blame colonialism for Africa’s trade woes  https:// ft.trib.al/AJg1f3b  | opinion","Don’t blame colonialism for Africa’s trade woes  https:// ft.trib.al/AJg1f3b  | opinion",no
